Ticker,Company,CIK,Sector,CatalystType,CatalystDate,CatalystPrimaryLink,CatalystEvidencePrimaryLinks,CatalystEvidenceSecondaryLinks,HasDilutionFlag,DilutionForms,DilutionLinks,DilutionNotes,RunwayCash,RunwayQuarterlyBurn,RunwayQuarters,RunwayNotes,LatestForm,FiledAt,FilingURL,FilingsSummary,FilingURLsAll,FDA_EventType,FDA_Date,FDA_URL,FDA_URLsAll,FDA_Summary
ABEO,Abeona Therapeutics Inc.,0000318306,Healthcare,Corporate event / guidance / financing,2025-08-14,https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000164117225023715/ex99-1.htm,https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000164117225023715/ex99-1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000164117225023716/form10-q.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000164117225020227/form8-k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000164117225017460/ex99-1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000164117225011452/form8-k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000164117225010516/form10-q.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000164117225010514/ex99-1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000164117225009564/ex99-1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000164117225006584/ex99-1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000164117225006548/ex99-1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000164117225003411/formdef14a.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000149315225010981/ex99-1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000149315225010978/form10-k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000149315225001051/forms-8.htm; https://www.sec.gov/Archives/edgar/data/318306/000149315224051060/0001493152-24-051060.txt; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000149315224045338/ex99-1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000149315224044862/formdef14a.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000149315224042775/ex99-1.htm,,TRUE,S-8,https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000149315225001051/forms-8.htm,Recent dilution-related filings: S-8,,,,TODO: parse 10-Q/10-K to compute runway,8-K,2025-08-14,https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000164117225023715/ex99-1.htm,"2025-08-14 | 10-Q | https://www.sec.gov/ix?doc=/Archives/edgar/data/318306/000164117225023716/form10-q.htm | nan
2025-08-11 | 10-Q | https://www.sec.gov/ix?doc=/Archives/edgar/data/105319/000095017025106230/ww-20250630.htm | nan
2025-08-11 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/105319/000119312525177438/d71795dex991.htm | nan
2025-07-08 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/105319/000119312525156416/d83528dex991.htm | nan
2025-07-03 | 8-A12B | https://www.sec.gov/ix?doc=/Archives/edgar/data/105319/000119312525155412/d90864d8a12b.htm | nan
2025-06-25 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/105319/000119312525146171/d906370d8k.htm | nan
2025-06-18 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/105319/000119312525142383/d943798dex991.htm | nan
2025-06-12 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/105319/000119312525139955/d949818dex991.htm | nan
2025-06-02 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/105319/000119312525132797/d11056dex991.htm | nan
2025-05-09 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/105319/000119312525116958/d948238d8k.htm | nan
2025-05-07 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/105319/000119312525114307/d934787dex991.htm | nan
2025-05-06 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/105319/000119312525113809/d895450dex991.htm | nan
2025-04-21 | DEF 14A | https://www.sec.gov/ix?doc=/Archives/edgar/data/105319/000119312525087213/d894345ddef14a.htm | nan
2025-03-21 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/105319/000119312525060217/d866110d8k.htm | nan
2025-02-28 | 10-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/105319/000095017025029511/ww-20241228.htm | nan
2025-02-27 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/105319/000119312525039199/d135020dex991.htm | nan
2025-02-03 | 8-K | https://www.sec.gov/Archives/edgar/data/105319/000119312525019282/0001193125-25-019282.txt | nan
2024-11-27 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/105319/000119312524266538/d861780dex991.htm | nan
2024-11-06 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/105319/000119312524251689/d812623dex991.htm | nan",https://www.sec.gov/ix?doc=/Archives/edgar/data/105319/000119312525202191/d75966d8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/105319/000095017025106230/ww-20250630.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/105319/000119312525177438/d71795dex991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/105319/000119312525156416/d83528dex991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/105319/000119312525155412/d90864d8a12b.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/105319/000119312525146171/d906370d8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/105319/000119312525142383/d943798dex991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/105319/000119312525139955/d949818dex991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/105319/000119312525132797/d11056dex991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/105319/000119312525116958/d948238d8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/105319/000119312525114307/d934787dex991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/105319/000119312525113809/d895450dex991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/105319/000119312525087213/d894345ddef14a.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/105319/000119312525060217/d866110d8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/105319/000095017025029511/ww-20241228.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/105319/000119312525039199/d135020dex991.htm; https://www.sec.gov/Archives/edgar/data/105319/000119312525019282/0001193125-25-019282.txt; https://www.sec.gov/ix?doc=/Archives/edgar/data/105319/000119312524266538/d861780dex991.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/105319/000119312524251689/d812623dex991.htm,,,,,
WWR,"Westwater Resources, Inc.",0000839470,Basic Materials,TBD,2025-10-17,https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925100448/tm2528658d1_424b5.htm,https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925100448/tm2528658d1_424b5.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925100453/tm2528653d1_8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925088429/tm2525449d1_8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000155837025011384/wwr-20250630x10q.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925074960/tm2522490-1_424b5.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925074946/tm2522490d2_8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925063655/tm2519240d1_s8.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925059153/tm2517706-1_424b5.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925059140/tm2517706d2_8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925057364/tm2517212d1_8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925054321/tm2516400d1_8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000155837025007769/wwr-20250331x10q.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000155837025004273/wwr-20250527xdef14a.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925026707/tm259838-1_424b5.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925026660/tm259838d2_8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000155837025003382/wwr-20241231x10k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925019170/tm252949d1_s8.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925006528/tm254575d1_ex99-1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465924109856/tm2422820-5_424b3.htm,,TRUE,424B5; S-8; 424B3,https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925100448/tm2528658d1_424b5.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925074960/tm2522490-1_424b5.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925063655/tm2519240d1_s8.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925059153/tm2517706-1_424b5.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925026707/tm259838-1_424b5.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925019170/tm252949d1_s8.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465924109856/tm2422820-5_424b3.htm,"Recent dilution-related filings: 424B5, S-8, 424B3",,,,TODO: parse 10-Q/10-K to compute runway,424B5,2025-10-17,https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925100448/tm2528658d1_424b5.htm,"2025-10-17 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925100453/tm2528653d1_8k.htm | nan
2025-10-17 | 424B5 | https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925100448/tm2528658d1_424b5.htm | nan
2025-09-09 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925088429/tm2525449d1_8k.htm | nan
2025-08-13 | 10-Q | https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000155837025011384/wwr-20250630x10q.htm | nan
2025-08-07 | 424B5 | https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925074960/tm2522490-1_424b5.htm | nan
2025-08-07 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925074946/tm2522490d2_8k.htm | nan
2025-06-27 | S-8 | https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925063655/tm2519240d1_s8.htm | nan
2025-06-13 | 424B5 | https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925059153/tm2517706-1_424b5.htm | nan
2025-06-13 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925059140/tm2517706d2_8k.htm | nan
2025-06-06 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925057364/tm2517212d1_8k.htm | nan
2025-05-29 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925054321/tm2516400d1_8k.htm | nan
2025-05-14 | 10-Q | https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000155837025007769/wwr-20250331x10q.htm | nan
2025-04-01 | DEF 14A | https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000155837025004273/wwr-20250527xdef14a.htm | nan
2025-03-21 | 424B5 | https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925026707/tm259838-1_424b5.htm | nan
2025-03-21 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925026660/tm259838d2_8k.htm | nan
2025-03-20 | 10-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000155837025003382/wwr-20241231x10k.htm | nan
2025-02-28 | S-8 | https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925019170/tm252949d1_s8.htm | nan
2025-01-28 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925006528/tm254575d1_ex99-1.htm | nan
2024-10-18 | 424B3 | https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465924109856/tm2422820-5_424b3.htm | nan",https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925100453/tm2528653d1_8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925100448/tm2528658d1_424b5.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925088429/tm2525449d1_8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000155837025011384/wwr-20250630x10q.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925074960/tm2522490-1_424b5.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925074946/tm2522490d2_8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925063655/tm2519240d1_s8.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925059153/tm2517706-1_424b5.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925059140/tm2517706d2_8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925057364/tm2517212d1_8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925054321/tm2516400d1_8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000155837025007769/wwr-20250331x10q.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000155837025004273/wwr-20250527xdef14a.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925026707/tm259838-1_424b5.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925026660/tm259838d2_8k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000155837025003382/wwr-20241231x10k.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925019170/tm252949d1_s8.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465925006528/tm254575d1_ex99-1.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/839470/000110465924109856/tm2422820-5_424b3.htm,,,,,
XBIT,XBiotech Inc.,0001626878,Healthcare,Corporate event / guidance / financing,2025-10-15,https://www.sec.gov/ix?doc=/Archives/edgar/data/1626878/000117184325006441/f8ka_101525.htm,https://www.sec.gov/ix?doc=/Archives/edgar/data/1626878/000117184325006441/f8ka_101525.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1626878/000117184325006266/f8k_100325.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1626878/000117184325005673/f8k_090225.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1626878/000117184325005368/xbit20250630_10q.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1626878/000119312525156276/d925812ddef14a.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1626878/000117184325004066/f8k_062425.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1626878/000117184325003178/xbit20250331_10q.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1626878/000117184325002595/xbit20241231_10ka.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1626878/000117184325002067/f8k_040725.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1626878/000117184325001876/f8k_032725.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1626878/000117184325001527/xbit20241231_10k.htm; https://www.sec.gov/Archives/edgar/data/1626878/000117184324007128/0001171843-24-007128.txt,,FALSE,,,,,,,TODO: parse 10-Q/10-K to compute runway,8-K/A,2025-10-15,https://www.sec.gov/ix?doc=/Archives/edgar/data/1626878/000117184325006441/f8ka_101525.htm,"2025-10-15 | 8-K/A | https://www.sec.gov/ix?doc=/Archives/edgar/data/1626878/000117184325006441/f8ka_101525.htm | nan
2025-10-03 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1626878/000117184325006266/f8k_100325.htm | nan
2025-09-02 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1626878/000117184325005673/f8k_090225.htm | nan
2025-08-13 | 10-Q | https://www.sec.gov/ix?doc=/Archives/edgar/data/1626878/000117184325005368/xbit20250630_10q.htm | nan
2025-07-07 | DEF 14A | https://www.sec.gov/ix?doc=/Archives/edgar/data/1626878/000119312525156276/d925812ddef14a.htm | nan
2025-06-24 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1626878/000117184325004066/f8k_062425.htm | nan
2025-05-14 | 10-Q | https://www.sec.gov/ix?doc=/Archives/edgar/data/1626878/000117184325003178/xbit20250331_10q.htm | nan
2025-04-29 | 10-K/A | https://www.sec.gov/ix?doc=/Archives/edgar/data/1626878/000117184325002595/xbit20241231_10ka.htm | nan
2025-04-07 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1626878/000117184325002067/f8k_040725.htm | nan
2025-04-01 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1626878/000117184325001876/f8k_032725.htm | nan
2025-03-18 | 10-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1626878/000117184325001527/xbit20241231_10k.htm | nan
2024-12-31 | 8-K | https://www.sec.gov/Archives/edgar/data/1626878/000117184324007128/0001171843-24-007128.txt | nan",https://www.sec.gov/ix?doc=/Archives/edgar/data/1626878/000117184325006441/f8ka_101525.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1626878/000117184325006266/f8k_100325.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1626878/000117184325005673/f8k_090225.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1626878/000117184325005368/xbit20250630_10q.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1626878/000119312525156276/d925812ddef14a.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1626878/000117184325004066/f8k_062425.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1626878/000117184325003178/xbit20250331_10q.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1626878/000117184325002595/xbit20241231_10ka.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1626878/000117184325002067/f8k_040725.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1626878/000117184325001876/f8k_032725.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1626878/000117184325001527/xbit20241231_10k.htm; https://www.sec.gov/Archives/edgar/data/1626878/000117184324007128/0001171843-24-007128.txt,,,,,
XFOR,"X4 Pharmaceuticals, Inc.",0001501697,Healthcare,Corporate event / guidance / financing,2025-11-05,https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000150169725000041/ex-991pressreleasenovember.htm,https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000150169725000041/ex-991pressreleasenovember.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000150169725000043/xfor-20250930.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000150169725000032/xfor-20251023.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000150169725000031/xforregistrationstatement4.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000150169725000027/xforregistrationstatement4.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000150169725000024/xforsept2025prosupp.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000150169725000021/xfor-20250915.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000150169725000017/xforforms-3sept2025.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000150169725000016/a092025s-8.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000150169725000008/xfor-20250822.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000150169725000006/xfor-20250812.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000162828025039770/xfor-20250811.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000162828025039327/xfor-20250630.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000162828025032627/xfor-20250623.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000162828025032526/xforprospectussupplement06.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000162828025030743/xfor-20250611.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000162828025021304/a991earningsreleasedatedma.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000162828025019926/xfor-20250424.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000162828025019507/ex991pressreleaserssapr242.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000162828025018389/xfor-20250417.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000162828025014806/a032025s-8.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000162828025014805/xfor-20241231.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000162828025014601/xfor-20250325.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000162828025014535/a2025def14aspecialmeetingu.htm; https://www.sec.gov/Archives/edgar/data/1501697/000162828025009490/0001628280-25-009490.txt; https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000162828025004254/exhibit991feb62025.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000162828025001740/a012025s-8.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000162828025001239/a991pressreleasedatedjanua.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000162828024047433/a991x4fullphase2cnresultsr.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000162828024047406/a991pressreleasedatednovem.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000162828024042323/a092024s-8.htm,,TRUE,424B5; 424B3; S-3; S-8,https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000150169725000031/xforregistrationstatement4.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000150169725000027/xforregistrationstatement4.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000150169725000024/xforsept2025prosupp.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000150169725000017/xforforms-3sept2025.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000150169725000016/a092025s-8.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000162828025032526/xforprospectussupplement06.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000162828025014806/a032025s-8.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000162828025001740/a012025s-8.htm; https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000162828024042323/a092024s-8.htm,"Recent dilution-related filings: 424B5, 424B3, S-3, S-8",,,,TODO: parse 10-Q/10-K to compute runway,8-K,2025-11-05,https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000150169725000041/ex-991pressreleasenovember.htm,"2025-11-05 | 10-Q | https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000150169725000043/xfor-20250930.htm | nan
2025-11-05 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000150169725000041/ex-991pressreleasenovember.htm | nan
2025-10-27 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000150169725000032/xfor-20251023.htm | nan
2025-10-24 | 424B5 | https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000150169725000031/xforregistrationstatement4.htm | nan
2025-10-23 | 424B5 | https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000150169725000027/xforregistrationstatement4.htm | nan
2025-09-18 | 424B3 | https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000150169725000024/xforsept2025prosupp.htm | nan
2025-09-17 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000150169725000021/xfor-20250915.htm | nan
2025-09-10 | S-3 | https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000150169725000017/xforforms-3sept2025.htm | nan
2025-09-10 | S-8 | https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000150169725000016/a092025s-8.htm | nan
2025-08-25 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000150169725000008/xfor-20250822.htm | nan
2025-08-13 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000150169725000006/xfor-20250812.htm | nan
2025-08-12 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000162828025039770/xfor-20250811.htm | nan
2025-08-08 | 10-Q | https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000162828025039327/xfor-20250630.htm | nan
2025-06-23 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000162828025032627/xfor-20250623.htm | nan
2025-06-23 | 424B5 | https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000162828025032526/xforprospectussupplement06.htm | nan
2025-06-11 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000162828025030743/xfor-20250611.htm | nan
2025-05-01 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000162828025021304/a991earningsreleasedatedma.htm | nan
2025-04-25 | DEF 14A | https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000162828025019926/xfor-20250424.htm | nan
2025-04-24 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000162828025019507/ex991pressreleaserssapr242.htm | nan
2025-04-18 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000162828025018389/xfor-20250417.htm | nan
2025-03-26 | S-8 | https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000162828025014806/a032025s-8.htm | nan
2025-03-26 | 10-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000162828025014805/xfor-20241231.htm | nan
2025-03-25 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000162828025014601/xfor-20250325.htm | nan
2025-03-24 | DEF 14A | https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000162828025014535/a2025def14aspecialmeetingu.htm | nan
2025-03-03 | 8-K | https://www.sec.gov/Archives/edgar/data/1501697/000162828025009490/0001628280-25-009490.txt | nan
2025-02-06 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000162828025004254/exhibit991feb62025.htm | nan
2025-01-16 | S-8 | https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000162828025001740/a012025s-8.htm | nan
2025-01-13 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000162828025001239/a991pressreleasedatedjanua.htm | nan
2024-11-13 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000162828024047433/a991x4fullphase2cnresultsr.htm | nan
2024-11-13 | 8-K | https://www.sec.gov/ix?doc=/Archives/edgar/data/1501697/000162828024047406/a991pressreleasedatednovem.htm | nan
